name|form|href|imgSrc|typeColour
Glimmora||/wiki/Glimmora_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/df/0970Glimmora.png/70px-0970Glimmora.png|#B8A038
Greavard||/wiki/Greavard_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/22/0971Greavard.png/70px-0971Greavard.png|#705898
Houndstone||/wiki/Houndstone_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/85/0972Houndstone.png/70px-0972Houndstone.png|#705898
Flamigo||/wiki/Flamigo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/07/0973Flamigo.png/70px-0973Flamigo.png|#A890F0
Falinks||/wiki/Falinks_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/87/0870Falinks.png/70px-0870Falinks.png|#C03028
Milcery||/wiki/Milcery_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d0/0868Milcery.png/70px-0868Milcery.png|#EE99AC
Cetoddle||/wiki/Cetoddle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/08/0974Cetoddle.png/70px-0974Cetoddle.png|#98D8D8
Cetitan||/wiki/Cetitan_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cb/0975Cetitan.png/70px-0975Cetitan.png|#98D8D8
Veluza||/wiki/Veluza_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/ff/0976Veluza.png/70px-0976Veluza.png|#6890F0
Tatsugiri|Curly Form|/wiki/Tatsugiri_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/34/0978Tatsugiri.png/70px-0978Tatsugiri.png|#7038F8
Dondozo||/wiki/Dondozo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b8/0977Dondozo.png/70px-0977Dondozo.png|#6890F0
Tatsugiri|Droopy Form|/wiki/Tatsugiri_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5b/0978Tatsugiri-Droopy.png/70px-0978Tatsugiri-Droopy.png|#7038F8
Tatsugiri|Stretchy Form|/wiki/Tatsugiri_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/06/0978Tatsugiri-Stretchy.png/70px-0978Tatsugiri-Stretchy.png|#7038F8
Annihilape||/wiki/Annihilape_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a7/0979Annihilape.png/70px-0979Annihilape.png|#C03028
Clodsire||/wiki/Clodsire_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/77/0980Clodsire.png/70px-0980Clodsire.png|#A040A0
Farigiraf||/wiki/Farigiraf_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/03/0981Farigiraf.png/70px-0981Farigiraf.png|#A8A878
Dudunsparce||/wiki/Dudunsparce_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/65/0982Dudunsparce.png/70px-0982Dudunsparce.png|#A8A878
Kingambit||/wiki/Kingambit_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7f/0983Kingambit.png/70px-0983Kingambit.png|#705848
Great Tusk||/wiki/Great_Tusk_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/08/0984Great_Tusk.png/70px-0984Great_Tusk.png|#E0C068
Scream Tail||/wiki/Scream_Tail_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f5/0985Scream_Tail.png/70px-0985Scream_Tail.png|#EE99AC
Brute Bonnet||/wiki/Brute_Bonnet_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4f/0986Brute_Bonnet.png/70px-0986Brute_Bonnet.png|#78C850
Flutter Mane||/wiki/Flutter_Mane_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cc/0987Flutter_Mane.png/70px-0987Flutter_Mane.png|#705898
Slither Wing||/wiki/Slither_Wing_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/3d/0988Slither_Wing.png/70px-0988Slither_Wing.png|#A8B820
Sandy Shocks||/wiki/Sandy_Shocks_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1f/0989Sandy_Shocks.png/70px-0989Sandy_Shocks.png|#F8D030
Iron Bundle||/wiki/Iron_Bundle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b6/0991Iron_Bundle.png/70px-0991Iron_Bundle.png|#98D8D8
Iron Treads||/wiki/Iron_Treads_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e7/0990Iron_Treads.png/70px-0990Iron_Treads.png|#E0C068
Iron Hands||/wiki/Iron_Hands_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/25/0992Iron_Hands.png/70px-0992Iron_Hands.png|#C03028
Iron Moth||/wiki/Iron_Moth_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7d/0994Iron_Moth.png/70px-0994Iron_Moth.png|#F08030
Iron Thorns||/wiki/Iron_Thorns_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fb/0995Iron_Thorns.png/70px-0995Iron_Thorns.png|#B8A038
Arctibax||/wiki/Arctibax_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/53/0997Arctibax.png/70px-0997Arctibax.png|#7038F8
Baxcalibur||/wiki/Baxcalibur_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/70/0998Baxcalibur.png/70px-0998Baxcalibur.png|#7038F8
Frigibax||/wiki/Frigibax_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d8/0996Frigibax.png/70px-0996Frigibax.png|#7038F8
Gimmighoul|Chest Form|/wiki/Gimmighoul_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6f/0999Gimmighoul.png/70px-0999Gimmighoul.png|#705898
Gholdengo||/wiki/Gholdengo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2d/1000Gholdengo.png/70px-1000Gholdengo.png|#B8B8D0
Gimmighoul|Roaming Form|/wiki/Gimmighoul_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/40/0999Gimmighoul-Roaming.png/70px-0999Gimmighoul-Roaming.png|#705898
Iron Jugulis||/wiki/Iron_Jugulis_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ee/0993Iron_Jugulis.png/70px-0993Iron_Jugulis.png|#705848
Wo-Chien||/wiki/Wo-Chien_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d4/1001Wo-Chien.png/70px-1001Wo-Chien.png|#705848
Chien-Pao||/wiki/Chien-Pao_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/17/1002Chien-Pao.png/70px-1002Chien-Pao.png|#705848
Ting-Lu||/wiki/Ting-Lu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/12/1003Ting-Lu.png/70px-1003Ting-Lu.png|#705848
Chi-Yu||/wiki/Chi-Yu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/71/1004Chi-Yu.png/70px-1004Chi-Yu.png|#705848
Roaring Moon||/wiki/Roaring_Moon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/69/1005Roaring_Moon.png/70px-1005Roaring_Moon.png|#7038F8
Iron Valiant||/wiki/Iron_Valiant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/25/1006Iron_Valiant.png/70px-1006Iron_Valiant.png|#EE99AC
Koraidon||/wiki/Koraidon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a2/1007Koraidon.png/70px-1007Koraidon.png|#C03028
Miraidon||/wiki/Miraidon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1c/1008Miraidon.png/70px-1008Miraidon.png|#F8D030
